host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
116839989,2,East Village,40.73105,-73.98195,0,150,30,48,3.03,5,199
160057164,1,Crown Heights,40.67685,-73.93141,1,75,1,0,,1,0
26800649,0,Belmont,40.85961,-73.89031,2,110,1,0,,1,0
35082637,1,Williamsburg,40.71841,-73.96389,1,105,5,7,0.16,2,212
28115515,2,Chelsea,40.74179,-73.99855,0,150,1,0,,1,0
59875550,1,Williamsburg,40.71493,-73.95995,1,50,14,1,0.06,1,0
73056979,2,Upper East Side,40.7822,-73.95101,1,55,1,7,0.3,1,0
47737463,2,Harlem,40.82545,-73.95295,1,60,3,10,0.71,1,8
214794,2,East Harlem,40.79307,-73.95138,2,56,2,117,1.53,1,303
215531390,2,Hell's Kitchen,40.76481,-73.9922,0,269,4,6,0.92,1,43
4894044,1,Crown Heights,40.66515,-73.95186,1,100,1,28,1.92,1,88
259076960,1,Williamsburg,40.71296,-73.93688,1,49,2,2,1.4,1,16
146660704,2,Washington Heights,40.85199,-73.93701,1,90,2,24,2.39,1,119
11975404,1,Bushwick,40.70085,-73.91929,1,72,3,1,0.05,2,0
52031473,2,Nolita,40.72148,-73.99581,1,105,2,44,1.03,1,35
246589575,1,Brighton Beach,40.5765,-73.9685,0,84,30,0,,1,0
17788946,2,West Village,40.73655,-74.00226,0,175,2,19,1.45,1,3
24517455,2,Upper East Side,40.77792,-73.9539,0,185,1,121,2.19,1,337
33626735,1,Crown Heights,40.67143,-73.92971,0,83,30,7,0.22,1,311
268585880,1,Williamsburg,40.71564,-73.94497,0,80,1,0,,2,2
37668524,2,Chelsea,40.73888,-73.99897,0,500,3,11,0.23,1,2
153066091,3,Ditmars Steinway,40.77323,-73.91796,1,75,2,1,0.05,1,89
101491116,1,Cypress Hills,40.68217,-73.8723,2,25,1,25,2.52,6,2
2522854,1,Crown Heights,40.67709,-73.95237,0,349,2,320,3.85,1,260
28249503,1,Bushwick,40.68663,-73.90721,1,90,3,8,0.32,1,0
16462666,1,Williamsburg,40.71506,-73.96182,1,103,2,1,0.03,3,0
9912620,1,Gowanus,40.68396,-73.98914,0,450,30,14,0.21,1,1
32761501,2,Midtown,40.75581,-73.96605,0,190,1,7,0.51,1,156
4463379,1,Gowanus,40.67718,-73.99656,0,350,3,0,,1,0
25502424,2,Chelsea,40.74859,-73.99685,1,92,2,0,,1,0
17019706,1,Park Slope,40.68203,-73.97834,1,75,4,0,,1,0
13583715,2,Upper East Side,40.77788,-73.96114,0,165,30,4,0.29,1,203
90025899,1,DUMBO,40.70416,-73.98539,1,105,2,146,4.52,1,62
20852937,2,Upper East Side,40.77371,-73.95167,0,150,3,37,1.04,1,0
2224802,1,Williamsburg,40.71379,-73.94635,0,200,3,22,0.9,1,0
50770601,2,Gramercy,40.73714,-73.97962,0,189,1,11,1.51,5,312
114568204,0,Pelham Gardens,40.86673,-73.845,0,119,3,75,2.74,1,146
582598,2,Midtown,40.75579,-73.96699,0,145,6,39,0.4,1,0
11167829,2,Harlem,40.82935,-73.94255,1,54,2,72,2.54,3,63
7594757,2,Washington Heights,40.83625,-73.94062,1,40,2,18,0.44,1,0
5073548,2,East Village,40.72696,-73.9811,0,300,3,6,0.94,1,0
479986,1,Williamsburg,40.70768,-73.95137,0,170,2,77,5.54,1,10
21222224,1,Bedford-Stuyvesant,40.68387,-73.95373,0,150,5,14,0.28,2,363
191276498,2,Little Italy,40.71778,-73.99801,1,91,3,35,2.84,1,0
8751800,2,Morningside Heights,40.8117,-73.9555,0,125,2,21,0.3,1,363
20827756,2,Washington Heights,40.84787,-73.93306,1,36,2,10,0.2,1,0
5972246,1,Bedford-Stuyvesant,40.68217,-73.9534,1,45,3,3,0.06,1,0
238321374,2,Upper West Side,40.79971,-73.96075,1,60,30,0,,32,364
45319780,1,Williamsburg,40.70795,-73.94307,0,200,3,0,,1,0
125565839,2,Upper West Side,40.79345,-73.97191,0,50,5,12,0.44,1,0
2491622,2,East Village,40.72745,-73.98979,1,200,1,0,,1,0
187530856,1,Williamsburg,40.70933,-73.94779,0,265,2,4,0.29,2,89
522065,2,East Harlem,40.79416,-73.93984,1,80,7,47,0.8,2,121
16591767,1,Williamsburg,40.71165,-73.94708,0,169,5,51,0.83,1,91
257629980,1,Gowanus,40.66907,-73.99221,0,195,2,6,3.46,1,330
7557833,1,Bedford-Stuyvesant,40.6918,-73.94673,1,95,2,44,0.64,5,47
61784887,1,Fort Greene,40.69101,-73.97197,0,250,2,0,,1,46
124593127,2,Washington Heights,40.85564,-73.93066,1,40,1,93,3.5,2,297
3212890,2,Midtown,40.76733,-73.98074,0,160,3,52,2.66,1,27
7896605,3,Sunnyside,40.74234,-73.92579,1,102,5,8,0.24,1,0
44801404,1,Crown Heights,40.66897,-73.92848,1,130,14,0,,1,365
90929344,3,Astoria,40.75831,-73.9263,0,200,1,0,,1,2
10214546,2,Harlem,40.80629,-73.95478,1,250,1,0,,1,179
1523610,1,Williamsburg,40.71095,-73.95239,1,125,3,17,0.19,1,0
1106592,2,Upper West Side,40.79502,-73.96703,0,600,3,0,,1,0
6586128,0,Port Morris,40.80011,-73.9133,1,60,21,19,0.28,2,178
74033494,1,Flatbush,40.64296,-73.95238,0,125,2,31,2.93,1,64
263266237,0,Allerton,40.86958,-73.84872,1,38,2,1,1.0,4,90
168565806,2,Lower East Side,40.71171,-73.99077,0,125,30,1,0.68,2,46
141778215,2,Chelsea,40.74814,-73.99416,0,269,1,2,2.0,1,238
1472745,2,Chinatown,40.71346,-73.99141,1,100,2,9,0.47,1,0
248865,2,Upper East Side,40.77045,-73.95564,1,80,30,57,1.1,3,245
97842006,2,Chelsea,40.74624,-74.00371,0,225,1,51,1.63,1,9
24666317,1,Clinton Hill,40.68443,-73.96737,1,77,2,12,0.25,1,0
37994197,2,Lower East Side,40.72068,-73.98574,0,349,3,76,2.54,1,71
243288727,2,Hell's Kitchen,40.76783,-73.98847,0,190,30,0,,7,267
10243387,3,Long Island City,40.75832,-73.92874,1,72,3,26,0.41,2,307
106445501,1,Prospect-Lefferts Gardens,40.65868,-73.94992,0,200,2,46,1.5,1,234
8733761,1,Williamsburg,40.70821,-73.95187,0,150,5,9,0.2,1,0
6632440,2,Harlem,40.82393,-73.95308,1,95,7,2,0.03,2,365
218955580,4,Mariners Harbor,40.6357,-74.15478,0,80,1,4,4.0,1,140
124409689,1,Bedford-Stuyvesant,40.68423,-73.9526,0,110,4,38,1.91,1,309
264814648,1,Bedford-Stuyvesant,40.68005,-73.94661,0,110,3,3,2.65,1,227
62660832,1,Park Slope,40.66954,-73.98226,0,150,30,42,1.11,1,117
1902114,2,Midtown,40.75707,-73.96417,0,250,2,12,1.01,1,14
6109872,2,Lower East Side,40.7209,-73.98428,1,100,2,16,0.5,1,66
50539403,2,Tribeca,40.71819,-74.00833,0,500,4,0,,1,0
1877402,2,Harlem,40.81199,-73.95341,0,125,2,10,0.36,2,0
62828813,2,Lower East Side,40.71339,-73.98926,1,69,3,47,1.5,1,217
212899703,3,Jamaica,40.67783,-73.76637,1,83,2,2,0.26,3,26
107434423,2,Financial District,40.70563,-74.00835,0,232,30,0,,232,350
1862880,2,SoHo,40.72652,-74.00032,0,245,2,44,1.34,1,0
3447309,2,Harlem,40.80314,-73.95768,1,55,3,66,0.8,2,13
21976589,2,Lower East Side,40.71957,-73.98538,0,180,18,3,0.57,1,22
134901180,1,Bedford-Stuyvesant,40.68153,-73.9538,0,200,7,8,0.33,2,355
5352419,1,Vinegar Hill,40.70213,-73.9838,0,550,20,1,0.08,1,220
16275624,1,Bedford-Stuyvesant,40.68141,-73.92769,1,69,2,21,1.2,2,28
18277294,1,Crown Heights,40.67065,-73.93544,1,40,8,1,0.02,1,0
53652520,3,Astoria,40.76771,-73.91675,1,60,1,0,,1,0
97148702,1,Park Slope,40.67192,-73.97733,0,185,3,104,3.28,1,262
18556644,2,East Village,40.73312,-73.99097,0,150,62,0,,1,358
155691570,3,East Elmhurst,40.76577,-73.87131,1,35,1,56,9.08,5,89
55468128,1,Windsor Terrace,40.6582,-73.98235,1,49,1,109,4.99,7,258
237336458,2,Chelsea,40.73894,-73.9952,1,99,10,1,0.21,4,31
526805,1,Gowanus,40.66918,-73.99187,0,130,7,98,0.99,1,35
246665018,3,Long Island City,40.76266,-73.93929,1,60,7,1,1.0,1,115
13081524,1,Williamsburg,40.71226,-73.93949,1,60,2,48,2.3,1,13
35959584,2,East Village,40.72778,-73.97825,1,75,1,8,0.21,1,0
20806507,1,Boerum Hill,40.68558,-73.98175,0,100,2,8,0.17,1,359
7795299,2,Gramercy,40.73254,-73.98207,1,100,3,8,1.0,1,13
234274506,1,Cypress Hills,40.68138,-73.87736,1,35,1,7,3.62,1,158
99652823,1,Kensington,40.64111,-73.97345,1,50,2,0,,1,0
33499326,2,Upper West Side,40.79961,-73.96654,1,70,15,2,0.05,1,0
85499618,3,Rego Park,40.72507,-73.86959,2,110,1,5,0.39,1,56
54908827,2,Murray Hill,40.74976,-73.97748,0,80,1,0,,1,0
5654454,2,Chelsea,40.74057,-73.99771,0,90,45,11,0.18,1,279
3541594,2,East Village,40.73057,-73.99034,0,200,2,12,1.52,1,0
1172202,3,Ditmars Steinway,40.77138,-73.90895,1,55,1,115,1.82,5,30
23005126,3,Holliswood,40.71768,-73.77308,1,125,3,0,,1,363
7782769,2,West Village,40.73824,-74.00027,0,175,3,45,1.05,1,0
6032480,1,Williamsburg,40.71207,-73.95077,1,65,2,152,2.5,2,80
23744032,2,West Village,40.7365,-73.99751,0,209,2,157,4.8,1,16
1197823,1,Williamsburg,40.70887,-73.94609,1,100,3,12,0.43,2,0
89264510,1,Bushwick,40.69399,-73.92609,1,50,1,1,1.0,1,365
1104166,1,Williamsburg,40.71223,-73.9524,0,325,5,0,,4,0
15468652,2,Washington Heights,40.83499,-73.94528,1,59,6,1,0.04,1,0
13347167,2,Upper East Side,40.77209,-73.9563,0,103,30,12,0.2,29,209
7450345,1,Bedford-Stuyvesant,40.69032,-73.9544,0,107,3,1,0.12,1,0
30314132,2,Chinatown,40.71509,-73.9967,0,65,5,108,2.1,1,0
12404650,1,Clinton Hill,40.68969,-73.96682,0,100,3,6,0.43,1,3
69852641,2,Hell's Kitchen,40.76481,-73.98845,0,2200,2,6,0.35,3,217
83101296,1,Williamsburg,40.71675,-73.95725,1,60,4,0,,1,0
217910985,3,Flushing,40.74295,-73.82544,1,55,5,0,,1,132
1142553,2,Stuyvesant Town,40.72957,-73.97715,0,189,2,5,0.48,1,0
53773419,1,Bedford-Stuyvesant,40.69363,-73.94805,1,70,3,33,0.81,1,365
61886746,1,Williamsburg,40.71072,-73.96289,0,200,2,0,,1,0
41280277,2,Washington Heights,40.85496,-73.93406,0,84,2,0,,1,0
23257199,1,Crown Heights,40.67375,-73.96255,0,84,4,8,0.33,1,0
3683612,2,Harlem,40.8018,-73.95166,0,125,3,26,0.7,1,67
66614646,2,East Village,40.72444,-73.98136,1,80,3,1,0.03,1,0
279989,1,Williamsburg,40.70489,-73.94112,0,110,6,18,0.52,1,0
26558533,2,Upper West Side,40.79678,-73.96545,1,79,2,8,0.22,1,0
12243051,2,Financial District,40.70791,-74.00445,0,227,29,0,,96,267
7247765,2,Morningside Heights,40.80431,-73.96615,0,80,12,1,0.05,1,0
7107154,1,Greenpoint,40.73659,-73.95354,0,95,5,4,0.11,1,0
907037,2,Little Italy,40.71966,-73.99591,1,325,2,5,0.26,1,0
44539148,2,Upper East Side,40.76931,-73.95336,0,140,3,6,0.51,1,0
12587147,3,Astoria,40.75799,-73.92006,1,75,7,186,2.93,1,193
13063145,1,Bedford-Stuyvesant,40.68568,-73.95266,0,160,3,149,2.61,2,303
65824474,2,Upper West Side,40.79307,-73.97449,0,118,1,2,0.1,1,0
192951036,2,Greenwich Village,40.728,-74.00032,1,99,1,0,,10,226
11004198,2,East Village,40.72057,-73.97997,0,125,31,2,0.04,1,204
15838559,3,Forest Hills,40.71357,-73.85138,1,59,60,4,0.33,4,0
254112876,2,East Harlem,40.79787,-73.93568,1,90,2,3,2.43,2,175
5962328,3,Flushing,40.76067,-73.82389,0,140,30,0,,15,323
7876900,1,Williamsburg,40.7088,-73.93983,1,45,1,3,0.06,1,0
219517861,2,Murray Hill,40.74455,-73.97162,0,162,29,0,,327,341
16641600,1,Sunset Park,40.66303,-73.99431,1,75,10,13,0.4,2,302
53887230,2,Washington Heights,40.85042,-73.93649,0,120,5,1,0.16,1,231
42486495,3,Far Rockaway,40.5975,-73.7397,0,450,7,0,,1,0
16098958,2,Upper East Side,40.7773,-73.95305,0,260,30,1,0.3,96,336
46122430,3,Astoria,40.76114,-73.91398,1,42,60,1,0.02,1,0
253513520,1,Bedford-Stuyvesant,40.68831,-73.9393,0,150,1,10,3.57,1,206
62791,2,Harlem,40.81208,-73.95097,0,125,3,1,0.03,1,0
4630888,2,East Village,40.73073,-73.98652,0,170,1,36,1.14,1,36
43628713,2,Harlem,40.80801,-73.9486,1,180,3,18,0.39,1,362
3284564,2,Harlem,40.81406,-73.95282,1,69,2,1,0.02,1,0
219517861,2,Financial District,40.70811,-74.00616,0,100,29,0,,327,333
94546995,1,Bedford-Stuyvesant,40.69854,-73.94554,0,75,3,15,2.47,1,4
243716532,1,Bedford-Stuyvesant,40.69067,-73.95823,0,120,5,12,3.87,1,137
102466916,2,Harlem,40.80731,-73.94516,1,53,30,0,,6,198
145319773,2,Harlem,40.8212,-73.95479,0,115,6,3,3.0,1,279
222476614,2,Kips Bay,40.74434,-73.97758,2,53,2,2,0.59,3,297
3562922,2,Nolita,40.72154,-73.99727,0,300,4,3,0.48,1,97
97853468,0,Hunts Point,40.81731,-73.89052,1,35,21,0,,4,341
45409030,1,Kensington,40.64309,-73.97707,0,110,6,12,0.41,1,0
4015459,3,Astoria,40.76605,-73.92922,1,80,2,72,0.89,1,364
30242632,2,Chelsea,40.74123,-74.00548,0,600,2,44,3.37,1,134
51038,1,Clinton Hill,40.68634,-73.966,1,98,7,16,0.2,6,185
115154494,1,Williamsburg,40.71727,-73.94821,0,150,3,6,0.61,1,0
61175876,1,Bushwick,40.69531,-73.92248,0,148,5,77,1.96,2,275
12399023,2,Tribeca,40.7159,-74.00834,1,500,1,0,,1,0
24796602,1,Crown Heights,40.67262,-73.92534,1,60,2,41,1.88,4,320
202741872,2,Hell's Kitchen,40.76782,-73.98351,0,250,1,34,3.01,1,20
48603884,0,Parkchester,40.83735,-73.85997,0,139,3,30,0.69,1,357
8164085,3,Ridgewood,40.69692,-73.90008,1,56,2,9,0.4,1,80
147402286,2,Murray Hill,40.75035,-73.97907,2,49,3,93,4.13,2,26
21105084,2,Harlem,40.81674,-73.95292,2,65,1,23,0.81,2,0
73128753,2,Financial District,40.70542,-74.00678,1,105,2,3,0.47,1,8
121431667,2,Financial District,40.70464,-74.0164,0,134,15,1,1.0,1,2
12223914,2,Lower East Side,40.71968,-73.98726,1,75,1,0,,1,0
3968209,2,SoHo,40.72086,-73.99999,1,100,3,64,0.87,2,355
29871124,2,Morningside Heights,40.81508,-73.95935,1,49,1,1,0.03,1,0
5189987,2,SoHo,40.7252,-74.00279,0,190,4,25,0.34,1,0
8730513,2,Greenwich Village,40.73357,-73.99767,1,175,3,1,0.07,1,0
6111018,1,Greenpoint,40.73079,-73.95353,1,105,3,8,0.33,1,12
2753256,2,East Village,40.72274,-73.97934,0,295,3,85,1.02,1,261
64898741,3,Long Island City,40.75912,-73.92903,0,130,3,2,1.43,2,0
17462748,1,Crown Heights,40.67599,-73.93995,1,77,5,108,2.14,5,129
72014,1,Williamsburg,40.71156,-73.96218,1,85,3,174,1.54,4,288
5689587,1,Williamsburg,40.71178,-73.95684,0,90,15,27,0.68,1,173
68579384,1,Bedford-Stuyvesant,40.68274,-73.9261,1,42,3,3,0.12,2,0
115589496,2,Hell's Kitchen,40.75976,-73.9955,0,140,2,26,1.41,1,0
48414103,2,Upper East Side,40.7814,-73.95541,0,120,2,2,0.64,1,0
247538066,3,Jackson Heights,40.75196,-73.86893,0,260,2,14,5.0,1,32
50144878,1,Bedford-Stuyvesant,40.68362,-73.94646,0,50,7,1,0.03,1,0
49701856,1,Bushwick,40.69222,-73.90695,0,150,3,22,2.89,1,50
31252117,2,Harlem,40.80131,-73.9579,1,45,7,2,0.06,1,0
42399786,2,West Village,40.73564,-73.99823,0,145,3,100,2.62,1,0
19638778,2,Inwood,40.86592,-73.9217,1,100,2,0,,1,89
48961085,3,Astoria,40.76422,-73.92491,1,88,5,7,0.22,1,0
233559664,2,Harlem,40.82294,-73.94453,0,150,3,15,2.9,1,7
13274612,1,Flatbush,40.65009,-73.96336,1,39,180,0,,1,179
56246,1,Greenpoint,40.73506,-73.95392,0,144,2,328,2.82,1,234
4112547,3,Astoria,40.7711,-73.92579,1,70,7,11,0.42,1,65
113805886,2,Upper East Side,40.77746,-73.95043,0,135,31,2,0.11,33,338
363472,2,East Village,40.72088,-73.98149,0,233,30,17,0.33,1,364
22367030,2,East Village,40.72603,-73.98897,1,128,7,15,0.26,1,249
257005399,2,Hell's Kitchen,40.75663,-73.99563,1,159,1,1,1.0,5,292
39865251,1,Clinton Hill,40.68235,-73.96384,0,225,2,1,0.07,1,0
103841276,1,Bushwick,40.69891,-73.93072,1,45,1,158,4.93,2,201
196273418,1,Williamsburg,40.7194,-73.95899,1,89,2,0,,1,305
35927005,1,Borough Park,40.63448,-74.00563,1,50,1,2,0.24,10,365
253906467,2,Hell's Kitchen,40.76578,-73.99101,2,85,1,6,5.62,9,175
183178516,3,Rego Park,40.72643,-73.86083,0,288,3,16,1.17,1,136
373085,2,Upper West Side,40.77728,-73.97818,0,110,13,38,0.39,1,0
265525,1,Bedford-Stuyvesant,40.69165,-73.95456,0,96,5,224,2.82,1,77
9165739,2,Chelsea,40.74184,-74.00108,1,91,1,10,1.09,1,0
4878363,1,Bedford-Stuyvesant,40.68624,-73.94349,1,25,1,7,0.19,2,8
2617850,1,Williamsburg,40.71606,-73.95526,0,280,7,82,0.98,1,41
8187816,1,Williamsburg,40.71025,-73.96921,0,550,7,0,,1,20
76971491,2,Midtown,40.7482,-73.98599,0,180,1,3,3.0,1,259
258635350,4,New Springville,40.58111,-74.15933,0,150,2,0,,1,0
234422924,0,City Island,40.8439,-73.78792,1,29,1,2,1.43,1,18
195656040,2,Midtown,40.74914,-73.98779,0,350,7,0,,1,0
1613244,2,Lower East Side,40.72209,-73.99274,0,99,30,13,0.34,9,289
16094075,2,East Village,40.72578,-73.98763,0,119,3,8,0.58,1,41
29741575,2,Upper West Side,40.78519,-73.97032,0,150,5,0,,1,0
45859613,2,Upper West Side,40.77812,-73.98067,0,280,1,1,0.02,1,0
16098958,2,Financial District,40.70503,-74.00674,0,165,30,0,,96,329
26748898,2,West Village,40.73431,-74.00635,0,275,3,4,0.11,1,0
5637331,2,Upper East Side,40.7627,-73.96422,0,140,6,1,0.35,2,0
128580688,3,Queens Village,40.70524,-73.73349,0,150,1,51,7.43,1,248
8715723,2,Harlem,40.80769,-73.95505,1,118,1,95,3.93,5,224
158407820,3,Woodside,40.75391,-73.90256,1,53,2,23,2.15,5,156
4609956,1,Bedford-Stuyvesant,40.68249,-73.95683,1,150,2,5,0.21,3,102
9375506,1,Greenpoint,40.72495,-73.95112,1,70,3,0,,1,0
31760835,1,Bay Ridge,40.63409,-74.02887,1,65,1,8,0.92,4,98
231824284,2,East Harlem,40.79618,-73.94142,0,450,1,9,2.21,1,312
8655014,3,Astoria,40.76267,-73.9261,0,210,7,0,,1,12
3395433,2,East Village,40.73117,-73.98386,0,175,3,6,1.91,1,0
137358866,2,East Harlem,40.79322,-73.94038,1,34,30,3,0.26,103,207
2292332,2,Nolita,40.7216,-73.99721,0,350,5,5,0.21,1,54
22858411,1,South Slope,40.66252,-73.97911,0,450,5,2,0.06,1,9
71490429,1,Flatbush,40.64972,-73.96363,0,56,20,3,0.1,1,0
6946537,1,Flatbush,40.6307,-73.95815,1,80,2,0,,1,90
12346795,1,Crown Heights,40.67019,-73.95541,1,60,1,35,0.54,1,333
67958710,1,Greenpoint,40.72424,-73.94984,0,100,6,0,,1,0
10952317,2,Upper East Side,40.77626,-73.95246,0,125,1,7,0.13,1,0
270307751,2,Lower East Side,40.71877,-73.99055,0,320,4,0,,1,160
157846554,2,Hell's Kitchen,40.76573,-73.98682,0,225,5,8,0.4,1,0
70058270,1,Crown Heights,40.66521,-73.93153,0,575,3,0,,4,105
13664245,0,Claremont Village,40.84192,-73.91108,1,40,3,46,0.72,2,292
15569216,2,Upper West Side,40.78628,-73.97482,1,250,2,3,0.2,1,94
167401250,1,Greenpoint,40.72292,-73.94618,1,78,1,2,0.13,1,0
213111794,3,Springfield Gardens,40.66509,-73.75863,1,180,1,0,,4,179
24587566,2,Washington Heights,40.85681,-73.92655,1,50,1,0,,1,87
212722,2,Upper East Side,40.76834,-73.95334,1,75,3,199,1.85,1,326
35798207,1,Bedford-Stuyvesant,40.69468,-73.94729,1,80,1,0,,1,0
208488535,1,Bedford-Stuyvesant,40.68152,-73.94389,0,150,4,7,0.65,1,0
176246555,1,Williamsburg,40.70743,-73.9416,0,154,3,5,0.35,1,80
1705205,1,Brooklyn Heights,40.6906,-73.99339,0,115,5,0,,1,0
33839663,1,Greenpoint,40.72574,-73.93785,1,60,5,5,1.16,2,133
188783370,3,Flushing,40.73968,-73.80601,1,80,1,9,0.65,1,0
269970642,2,Harlem,40.80778,-73.94762,0,200,120,0,,1,365
33799659,1,Williamsburg,40.7119,-73.94431,1,90,3,17,0.5,1,4
229578317,2,Hell's Kitchen,40.76348,-73.99391,1,125,1,5,0.73,1,38
3680008,3,Long Island City,40.75104,-73.93863,0,134,500,30,0.57,1,90
3659439,2,East Village,40.72578,-73.98448,1,59,4,12,0.16,1,12
12780893,1,South Slope,40.66905,-73.9877,0,150,1,0,,1,0
45513630,1,Bedford-Stuyvesant,40.69492,-73.94485,1,25,2,1,0.02,1,0
190921808,2,Hell's Kitchen,40.75561,-73.99543,1,55,30,3,0.92,47,345
22303517,2,East Harlem,40.78907,-73.94877,0,75,1,107,1.91,1,116
173406651,2,Lower East Side,40.71967,-73.98311,1,110,2,29,2.02,2,117
105340458,2,Lower East Side,40.72077,-73.98923,0,250,5,8,0.43,1,0
960248,2,East Harlem,40.79511,-73.9373,0,220,3,21,4.04,1,24
175507083,1,Prospect-Lefferts Gardens,40.66114,-73.9498,2,45,2,2,0.13,1,35
462379,1,Carroll Gardens,40.67881,-73.99379,0,1395,1,55,0.73,2,362
16866694,1,Bedford-Stuyvesant,40.69127,-73.93856,0,100,1,13,3.86,1,13
69427329,3,Elmhurst,40.73874,-73.87595,0,89,1,146,3.85,6,252
50760546,2,Midtown,40.74569,-73.98192,0,150,30,2,0.07,31,64
122044489,1,Bedford-Stuyvesant,40.6905,-73.94375,1,100,1,0,,2,130
2478675,1,Flatbush,40.65393,-73.95845,1,36,1,173,2.38,5,360
4023251,1,Gowanus,40.68293,-73.98849,0,94,3,5,0.3,1,0
195041901,1,Bedford-Stuyvesant,40.68546,-73.94574,1,40,14,3,0.26,3,256
1512819,1,Flatbush,40.65278,-73.95392,1,45,3,13,0.7,5,76
40040638,1,Park Slope,40.67522,-73.98063,0,132,1,67,1.77,1,264
186029613,2,Harlem,40.82452,-73.94219,0,140,2,23,1.64,1,0
184009385,1,Williamsburg,40.71434,-73.94275,0,150,2,48,3.27,2,53
227340438,2,Hell's Kitchen,40.75833,-73.9919,0,240,2,14,1.98,1,156
5041830,2,Upper West Side,40.80137,-73.9615,1,80,3,1,0.03,1,0
33221872,2,Upper West Side,40.78587,-73.97181,0,200,7,3,0.06,1,0
197190247,2,Hell's Kitchen,40.76587,-73.98878,2,75,1,33,2.79,7,225
15989140,1,Greenpoint,40.73636,-73.95538,0,115,30,0,,1,3
5699385,2,Kips Bay,40.73932,-73.97764,0,140,5,13,1.23,1,24
258265562,3,Long Island City,40.75575,-73.93037,0,113,2,4,1.85,1,0
249006,1,Williamsburg,40.7213,-73.96042,0,200,5,11,0.92,1,0
153927396,3,Bellerose,40.73138,-73.72435,1,55,1,28,1.32,1,359
60811527,2,East Village,40.72595,-73.98971,0,220,15,0,,1,61
29582882,2,Midtown,40.75592,-73.96957,0,99,2,54,3.54,1,98
19849721,1,Bushwick,40.70124,-73.91988,0,250,1,0,,1,0
38948315,1,Bushwick,40.69644,-73.92707,0,130,2,106,2.2,1,210
169396379,1,Flatbush,40.65417,-73.95524,1,95,1,12,1.3,1,179
96735874,1,Williamsburg,40.71969,-73.96427,1,120,1,23,2.46,1,37
22129776,2,Lower East Side,40.72337,-73.99057,0,449,1,3,0.63,3,352
57148387,2,Gramercy,40.73423,-73.98211,1,100,1,4,0.75,1,254
4754282,2,Midtown,40.76493,-73.98066,0,700,2,5,0.1,1,63
37318666,2,East Harlem,40.79014,-73.94035,1,70,1,60,1.74,1,66
451545,1,Bedford-Stuyvesant,40.6824,-73.94615,0,185,3,46,1.07,1,248
11775328,1,Prospect-Lefferts Gardens,40.6566,-73.96162,0,150,2,17,0.37,1,336
119967955,1,Park Slope,40.66713,-73.98155,1,60,1,86,3.14,1,117
73051,2,Harlem,40.82915,-73.95136,0,110,31,54,0.49,1,209
38284667,2,East Village,40.72888,-73.98193,0,160,160,2,0.05,2,363
30368670,2,Hell's Kitchen,40.76474,-73.99154,0,399,180,29,0.84,2,0
9053876,1,Crown Heights,40.67768,-73.93682,0,105,1,59,1.15,2,213
2119276,2,Chelsea,40.73984,-74.0006,0,150,30,7,0.15,39,339
10321540,3,Bayswater,40.60845,-73.75861,1,60,1,9,1.13,1,84
267223765,1,Flatbush,40.64922,-73.96078,2,20,1,0,,3,363
23878336,0,Fordham,40.87085,-73.89318,1,58,3,0,,10,75
40871485,1,Bay Ridge,40.63821,-74.0273,2,22,5,1,0.03,1,0
30283594,2,Hell's Kitchen,40.76626,-73.98338,0,369,30,1,0.06,121,345
155944475,2,Tribeca,40.71844,-74.00901,1,200,1,0,,1,0
5777821,2,Financial District,40.70428,-74.00952,1,100,5,2,0.04,1,0
18142892,3,Ridgewood,40.70871,-73.89415,0,95,1,1,0.03,1,0
42483494,1,Windsor Terrace,40.64807,-73.9789,1,40,7,0,,1,102
227648437,2,Washington Heights,40.84556,-73.94025,0,150,6,1,0.16,1,258
2938204,2,SoHo,40.72741,-74.00178,1,142,5,8,0.16,1,188
416361,1,Bedford-Stuyvesant,40.68036,-73.94587,1,150,3,1,0.09,1,179
2401823,1,Clinton Hill,40.68695,-73.9631,0,150,3,0,,1,0
124357,1,Williamsburg,40.71756,-73.95282,1,90,1,155,1.78,3,328
20433973,0,City Island,40.83914,-73.78158,1,80,1,6,1.33,2,358
195279731,2,Upper East Side,40.77097,-73.95594,0,120,2,28,2.22,1,0
251966476,2,Nolita,40.72394,-73.99583,0,240,1,19,6.13,1,121
4210130,2,East Village,40.72438,-73.98901,0,199,3,6,6.0,1,98
50282911,1,Bushwick,40.69455,-73.91118,0,197,30,1,0.06,1,342
27261471,1,Canarsie,40.64693,-73.89537,0,119,5,0,,2,220
57576702,1,Clinton Hill,40.6859,-73.96109,0,120,2,17,0.92,1,8
109843377,1,Bedford-Stuyvesant,40.67992,-73.90943,1,60,14,0,,2,156
28709982,1,Williamsburg,40.71827,-73.95494,0,219,3,51,1.36,3,71
219517861,2,Financial District,40.70649,-74.01217,0,244,2,2,0.83,327,260
128009952,2,Upper East Side,40.7827,-73.94537,0,125,5,1,0.05,1,0
185936267,2,Lower East Side,40.72129,-73.98585,0,200,3,0,,1,89
3249903,1,Flatbush,40.63598,-73.95611,1,129,3,12,0.26,3,75
12837247,1,Williamsburg,40.7188,-73.94417,0,220,2,0,,1,0
